direction,prize_paper_field,citation_paper_field,prize_paper_subfield,citation_paper_subfield,prize_paper_domain,citation_paper_domain,count,sample_prize_paper_id,sample_prize_paper_title,sample_citation_paper_id,sample_citation_paper_title
citation_paper_cites_prize_paper,"Biochemistry, Genetics and Molecular Biology",Medicine,Genetics,Complementary and alternative medicine,Life Sciences,Health Sciences,10,W2054073262,Sizing and mapping of early adenovirus mRNAs by gel electrophoresis of S1 endonuclease-digested hybrids,W2758156925,Mitochondrial DNA from Podospora anserina
citation_paper_cites_prize_paper,"Biochemistry, Genetics and Molecular Biology",Engineering,Genetics,Computational Mechanics,Life Sciences,Physical Sciences,9,W2162734772,A STUDY OF TISSUE CULTURE CELLS BY ELECTRON MICROSCOPY,W4211216811,Sublichtmikroskopische Morphologie
citation_paper_cites_prize_paper,Medicine,Engineering,Genetics,Computational Mechanics,Health Sciences,Physical Sciences,11,W2017470279,Automatic Recording Apparatus for Use in Chromatography of Amino Acids,W1600375828,Neutral yields in electronic sputtering of biomolecules
citation_paper_cites_prize_paper,"Biochemistry, Genetics and Molecular Biology",Computer Science,Genetics,Computational Theory and Mathematics,Life Sciences,Physical Sciences,32,W2032619610,Genetic regulatory mechanisms in the synthesis of proteins,W2039660502,BIOLOGICAL VALIDITY OF AMINO ACID CODES DEDUCED WITH SYNTHETIC RIBONUCLEOTIDE POLYMERS
citation_paper_cites_prize_paper,Medicine,Computer Science,Genetics,Computational Theory and Mathematics,Health Sciences,Physical Sciences,26,W2088437224,"Structure of Hæmoglobin: A Three-Dimensional Fourier Synthesis at 5.5-Å. Resolution, Obtained by X-Ray Analysis",W2987620456,A New Look at the Structures of Old Sepsis Actors by Exploratory Data Analysis Tools
citation_paper_cites_prize_paper,Medicine,Computer Science,Genetics,Computer Graphics and Computer-Aided Design,Health Sciences,Physical Sciences,2,W2088437224,"Structure of Hæmoglobin: A Three-Dimensional Fourier Synthesis at 5.5-Å. Resolution, Obtained by X-Ray Analysis",W1558097722,A Collaborative Virtual Reality Environment for Molecular Modeling
citation_paper_cites_prize_paper,"Biochemistry, Genetics and Molecular Biology",Computer Science,Genetics,Computer Networks and Communications,Life Sciences,Physical Sciences,11,W2032619610,Genetic regulatory mechanisms in the synthesis of proteins,W2079855566,On the dynamics of a simple biochemical control circuit
citation_paper_cites_prize_paper,Medicine,Computer Science,Genetics,Computer Networks and Communications,Health Sciences,Physical Sciences,1,W2017470279,Automatic Recording Apparatus for Use in Chromatography of Amino Acids,W1998799536,Device for Measuring the Resistance of Solutions Linearly and Continuously
citation_paper_cites_prize_paper,Medicine,Computer Science,Genetics,Computer Science Applications,Health Sciences,Physical Sciences,2,W2050717506,Enzymatic Amplification of β-Globin Genomic Sequences and Restriction Site Analysis for Diagnosis of Sickle Cell Anemia,W27170173,Diseño e implementación de tutoriales virtuales para el uso de fuentes de información on-line y herramientas informáticas de Química
citation_paper_cites_prize_paper,Medicine,Computer Science,Genetics,Computer Vision and Pattern Recognition,Health Sciences,Physical Sciences,4,W2088437224,"Structure of Hæmoglobin: A Three-Dimensional Fourier Synthesis at 5.5-Å. Resolution, Obtained by X-Ray Analysis",W179545122,Visual Analysis of Biomolecular Surfaces
citation_paper_cites_prize_paper,"Biochemistry, Genetics and Molecular Biology",Computer Science,Genetics,Computer Vision and Pattern Recognition,Life Sciences,Physical Sciences,3,W2080669995,A SMALL PARTICULATE COMPONENT OF THE CYTOPLASM,W4399262130,Diffusion-based deep learning method for augmenting ultrastructural imaging and volume electron microscopy
citation_paper_cites_prize_paper,"Biochemistry, Genetics and Molecular Biology",Physics and Astronomy,Genetics,Condensed Matter Physics,Life Sciences,Physical Sciences,11,W2170343590,MUTATIONS OF BACTERIA FROM VIRUS SENSITIVITY TO VIRUS RESISTANCE,W2014827327,A Bayesian approach for correcting for partial plating in fluctuation experiments
citation_paper_cites_prize_paper,"Biochemistry, Genetics and Molecular Biology",Arts and Humanities,Genetics,Conservation,Life Sciences,Social Sciences,1,W2032619610,Genetic regulatory mechanisms in the synthesis of proteins,W2039193452,How cells became records: standardization and infrastructure in tissue culture
citation_paper_cites_prize_paper,"Biochemistry, Genetics and Molecular Biology",Engineering,Genetics,Control and Systems Engineering,Life Sciences,Physical Sciences,8,W2032619610,Genetic regulatory mechanisms in the synthesis of proteins,W3164439037,Technical Committee on Intelligent Control [Technical Activities]
citation_paper_cites_prize_paper,Medicine,Engineering,Genetics,Control and Systems Engineering,Health Sciences,Physical Sciences,2,W2017470279,Automatic Recording Apparatus for Use in Chromatography of Amino Acids,W1986682286,A continuous flow-meter in automatic quantitative liquid chromatography
citation_paper_cites_prize_paper,Medicine,Medicine,Genetics,Critical Care and Intensive Care Medicine,Health Sciences,Health Sciences,5,W2050717506,Enzymatic Amplification of β-Globin Genomic Sequences and Restriction Site Analysis for Diagnosis of Sickle Cell Anemia,W3113612794,Nanothermometry for Deep Tissues by Using Near-Infrared Fluorophores
citation_paper_cites_prize_paper,"Biochemistry, Genetics and Molecular Biology",Social Sciences,Genetics,Cultural Studies,Life Sciences,Social Sciences,30,W2032619610,Genetic regulatory mechanisms in the synthesis of proteins,W1497434198,On the Origin of Language
citation_paper_cites_prize_paper,Medicine,Social Sciences,Genetics,Cultural Studies,Health Sciences,Social Sciences,2,W2050717506,Enzymatic Amplification of β-Globin Genomic Sequences and Restriction Site Analysis for Diagnosis of Sickle Cell Anemia,W48935710,"D1S80 Population Data in African Americans, Caucasians, Southeastern Hispanics, Southwestern Hispanics, and Orientals"
citation_paper_cites_prize_paper,"Biochemistry, Genetics and Molecular Biology",Social Sciences,Genetics,Demography,Life Sciences,Social Sciences,3,W4229565668,Sex Limited Inheritance in <i>Drosophila</i>,W4405762975,"Kolmogorov-Smirnov and Shapiro-Wilk single distribution analysis methods in examining sample structure, strength of genetic background, and effects of interventions in lifespan and aging studies"
citation_paper_cites_prize_paper,Medicine,Medicine,Genetics,Dermatology,Health Sciences,Health Sciences,26,W2050717506,Enzymatic Amplification of β-Globin Genomic Sequences and Restriction Site Analysis for Diagnosis of Sickle Cell Anemia,W2038858817,Ras Oncogene Mutations in Basal Cell Carcinomas and Squamous Cell Carcinomas of Human Skin
citation_paper_cites_prize_paper,"Biochemistry, Genetics and Molecular Biology",Medicine,Genetics,Dermatology,Life Sciences,Health Sciences,13,W2162734772,A STUDY OF TISSUE CULTURE CELLS BY ELECTRON MICROSCOPY,W2047718537,"Guinea‐Pig Keratinocytes And Melanocytes In Tissue Culture: Scanning, Transmission And High Voltage Electron Microscope Observations"
citation_paper_cites_prize_paper,"Biochemistry, Genetics and Molecular Biology","Biochemistry, Genetics and Molecular Biology",Genetics,Developmental Biology,Life Sciences,Life Sciences,3,W2153824299,The Developmental Capacity of Nuclei taken from Intestinal Epithelium Cells of Feeding Tadpoles,W2045063364,The developmental potencies of the regeneration blastema of the axolotl limb
citation_paper_cites_prize_paper,"Biochemistry, Genetics and Molecular Biology",Neuroscience,Genetics,Developmental Neuroscience,Life Sciences,Life Sciences,75,W2045899482,Establishment in culture of pluripotential cells from mouse embryos,W2401204108,MicroRNAs: New Players in Anesthetic-Induced Developmental Neurotoxicity
citation_paper_cites_prize_paper,Medicine,Neuroscience,Genetics,Developmental Neuroscience,Health Sciences,Life Sciences,2,W2017470279,Automatic Recording Apparatus for Use in Chromatography of Amino Acids,W1988565858,"Nervous system myelin in the electric ray, Torpedo marmorata: Morphological characterization of the membrane and biochemical analysis of its protein components"
citation_paper_cites_prize_paper,"Biochemistry, Genetics and Molecular Biology",Psychology,Genetics,Developmental and Educational Psychology,Life Sciences,Social Sciences,22,W2032619610,Genetic regulatory mechanisms in the synthesis of proteins,W2135344946,"Priming, analogy, and awareness in complex reasoning"
citation_paper_cites_prize_paper,Medicine,Psychology,Genetics,Developmental and Educational Psychology,Health Sciences,Social Sciences,2,W2088437224,"Structure of Hæmoglobin: A Three-Dimensional Fourier Synthesis at 5.5-Å. Resolution, Obtained by X-Ray Analysis",W2315740855,The pictographic molecular paradigm
citation_paper_cites_prize_paper,"Biochemistry, Genetics and Molecular Biology",Environmental Science,Genetics,Ecological Modeling,Life Sciences,Physical Sciences,1,W4229565668,Sex Limited Inheritance in <i>Drosophila</i>,W3180957807,Reconciling trait based perspectives along a trait‐integration continuum
citation_paper_cites_prize_paper,Medicine,Environmental Science,Genetics,Ecological Modeling,Health Sciences,Physical Sciences,1,W2050717506,Enzymatic Amplification of β-Globin Genomic Sequences and Restriction Site Analysis for Diagnosis of Sickle Cell Anemia,W4281989746,A guide to avian museomics: Insights gained from resequencing hundreds of avian study skins
citation_paper_cites_prize_paper,Medicine,Environmental Science,Genetics,Ecology,Health Sciences,Physical Sciences,344,W2050717506,Enzymatic Amplification of β-Globin Genomic Sequences and Restriction Site Analysis for Diagnosis of Sickle Cell Anemia,W1487436999,From Prospecting to Product – Industrial Metagenomics Is Coming of Age
citation_paper_cites_prize_paper,"Biochemistry, Genetics and Molecular Biology",Environmental Science,Genetics,Ecology,Life Sciences,Physical Sciences,724,W2032619610,Genetic regulatory mechanisms in the synthesis of proteins,W2173780747,Steps in the Development of Virus Research
citation_paper_cites_prize_paper,Medicine,Agricultural and Biological Sciences,Genetics,"Ecology, Evolution, Behavior and Systematics",Health Sciences,Life Sciences,93,W2050717506,Enzymatic Amplification of β-Globin Genomic Sequences and Restriction Site Analysis for Diagnosis of Sickle Cell Anemia,W2808645567,"Using molecular markers to investigate genetic diversity, mating system and gene flow of Neotropical trees"
citation_paper_cites_prize_paper,"Biochemistry, Genetics and Molecular Biology",Agricultural and Biological Sciences,Genetics,"Ecology, Evolution, Behavior and Systematics",Life Sciences,Life Sciences,85,W2080669995,A SMALL PARTICULATE COMPONENT OF THE CYTOPLASM,W3009118794,Untersuchungen an Ultrad�nnschnitten vonOscllatoria amoena (K�tz.) Gomont
citation_paper_cites_prize_paper,"Biochemistry, Genetics and Molecular Biology","Economics, Econometrics and Finance",Genetics,Economics and Econometrics,Life Sciences,Social Sciences,20,W2170343590,MUTATIONS OF BACTERIA FROM VIRUS SENSITIVITY TO VIRUS RESISTANCE,W2248642489,Fluctuation analysis with cell deaths
citation_paper_cites_prize_paper,Medicine,"Economics, Econometrics and Finance",Genetics,Economics and Econometrics,Health Sciences,Social Sciences,5,W2082505865,"A ""New"" Antigen in Leukemia Sera",W1968138694,"Editorial Response: Occupational Infection with Hepatitis B Virus–Waging War Against an Insidious, Intractable, Intolerable Foe"
citation_paper_cites_prize_paper,"Biochemistry, Genetics and Molecular Biology",Social Sciences,Genetics,Education,Life Sciences,Social Sciences,17,W2032619610,Genetic regulatory mechanisms in the synthesis of proteins,W2413524957,Development of a<i>Lac</i>Operon Concept Inventory (LOCI)
citation_paper_cites_prize_paper,Medicine,Social Sciences,Genetics,Education,Health Sciences,Social Sciences,1,W2050717506,Enzymatic Amplification of β-Globin Genomic Sequences and Restriction Site Analysis for Diagnosis of Sickle Cell Anemia,W4251343031,Tópicos em Medicina Laboratorial: avaliação de testes sorológicos para leishmaniose visceral
citation_paper_cites_prize_paper,Medicine,Engineering,Genetics,Electrical and Electronic Engineering,Health Sciences,Physical Sciences,49,W2088437224,"Structure of Hæmoglobin: A Three-Dimensional Fourier Synthesis at 5.5-Å. Resolution, Obtained by X-Ray Analysis",W4382582644,Direct Electron Transfer of Myoglobin on CdO Nanoparticles Modified Glassy Carbon Electrode
citation_paper_cites_prize_paper,"Biochemistry, Genetics and Molecular Biology",Engineering,Genetics,Electrical and Electronic Engineering,Life Sciences,Physical Sciences,21,W2061555550,High efficiency transformation by direct microinjection of DNA into cultured mammalian cells,W2496319142,Advances in Micro/Nano Electromechanical Systems and Fabrication Technologies
citation_paper_cites_prize_paper,Medicine,Chemistry,Genetics,Electrochemistry,Health Sciences,Physical Sciences,5,W2017470279,Automatic Recording Apparatus for Use in Chromatography of Amino Acids,W1648643595,Molar Extinction Coefficient and Iron and Sulfide Content of Clostridial Ferredoxin
citation_paper_cites_prize_paper,"Biochemistry, Genetics and Molecular Biology",Chemistry,Genetics,Electrochemistry,Life Sciences,Physical Sciences,2,W2032619610,Genetic regulatory mechanisms in the synthesis of proteins,W2040942600,Inhibition of Enzyme Induction in E. Coli by Anodic Silver
citation_paper_cites_prize_paper,Medicine,Materials Science,Genetics,"Electronic, Optical and Magnetic Materials",Health Sciences,Physical Sciences,8,W2088437224,"Structure of Hæmoglobin: A Three-Dimensional Fourier Synthesis at 5.5-Å. Resolution, Obtained by X-Ray Analysis",W2080395629,Notes on recent progress. X-ray and electron crystallography
citation_paper_cites_prize_paper,"Biochemistry, Genetics and Molecular Biology",Materials Science,Genetics,"Electronic, Optical and Magnetic Materials",Life Sciences,Physical Sciences,5,W2061555550,High efficiency transformation by direct microinjection of DNA into cultured mammalian cells,W3135068014,Fabrication of TiO<sub>2</sub> microspikes for highly efficient intracellular delivery by pulse laser-assisted photoporation
citation_paper_cites_prize_paper,"Biochemistry, Genetics and Molecular Biology",Health Professions,Genetics,Emergency Medical Services,Life Sciences,Health Sciences,4,W2045899482,Establishment in culture of pluripotential cells from mouse embryos,W4404767455,Advancements in Mesenchymal Stem Cell-Based Therapy for Enhancing Arteriovenous Fistula Patency
citation_paper_cites_prize_paper,Medicine,Health Professions,Genetics,Emergency Medical Services,Health Sciences,Health Sciences,9,W2050717506,Enzymatic Amplification of β-Globin Genomic Sequences and Restriction Site Analysis for Diagnosis of Sickle Cell Anemia,W2401450405,Insertion of Umbilical Arterial Catheters with Guidance by Ultrasound
citation_paper_cites_prize_paper,Medicine,Medicine,Genetics,Emergency Medicine,Health Sciences,Health Sciences,11,W2017470279,Automatic Recording Apparatus for Use in Chromatography of Amino Acids,W75616180,Glycine Toxicity and Unexpected Intra-Operative Death
